-1.0 -1.0 -1.0 0.0 0.0 0.0 0.0 -0.0
-1.0 -1.0 -0.75 0.243783433192 0.243783433192 0.182837574894 0.390243902439 -0.624695047554
-1.0 -1.0 -0.5 0.592592592593 0.592592592593 0.296296296296 0.888888888889 -1.33333333333
-1.0 -1.0 -0.25 1.01281545283 1.01281545283 0.253203863208 1.45454545455 -2.08893187147
-1.0 -1.0 0.0 1.41421356237 1.41421356237 -0.0 2.0 -2.82842712475
-1.0 -1.0 0.25 1.68802575472 1.68802575472 -0.42200643868 2.42424242424 -3.48155311911
-1.0 -1.0 0.5 1.77777777778 1.77777777778 -0.888888888889 2.66666666667 -4.0
-1.0 -1.0 0.75 1.70648403234 1.70648403234 -1.27986302426 2.73170731707 -4.37286533288
-1.0 -1.0 1.0 1.53960071784 1.53960071784 -1.53960071784 2.66666666667 -4.61880215352
-1.0 -0.75 -1.0 0.0 0.0 0.0 0.0 -0.0
-1.0 -0.75 -0.75 0.322820866151 0.242115649613 0.242115649613 0.470588235294 -0.68599434057
-1.0 -0.75 -0.5 0.819620802988 0.614715602241 0.409810401494 1.10344827586 -1.48556270542
-1.0 -0.75 -0.25 1.44824222871 1.08618167153 0.362060557178 1.84615384615 -2.35339362166
-1.0 -0.75 0.0 2.048 1.536 -0.0 2.56 -3.2
-1.0 -0.75 0.25 2.41373704785 1.81030278589 -0.603434261964 3.07692307692 -3.92232270276
-1.0 -0.75 0.5 2.45886240897 1.84414680672 -1.22943120448 3.31034482759 -4.45668811625
-1.0 -0.75 0.75 2.25974606305 1.69480954729 -1.69480954729 3.29411764706 -4.80196038399
-1.0 -0.75 1.0 1.95026746554 1.46270059915 -1.95026746554 3.12195121951 -4.99756038044
-1.0 -0.5 -1.0 0.0 0.0 0.0 0.0 -0.0
-1.0 -0.5 -0.75 0.409810401494 0.204905200747 0.307357801121 0.551724137931 -0.742781352708
-1.0 -0.5 -0.5 1.0886621079 0.544331053952 0.544331053952 1.33333333333 -1.63299316186
-1.0 -0.5 -0.25 1.99513499644 0.997567498222 0.498783749111 2.28571428571 -2.61861468283
-1.0 -0.5 0.0 2.8621670112 1.4310835056 -0.0 3.2 -3.577708764
-1.0 -0.5 0.25 3.32522499407 1.66261249704 -0.831306248518 3.80952380952 -4.36435780472
-1.0 -0.5 0.5 3.26598632371 1.63299316186 -1.63299316186 4.0 -4.89897948557
-1.0 -0.5 0.75 2.86867281046 1.43433640523 -2.15150460784 3.86206896552 -5.19946946896
-1.0 -0.5 1.0 2.37037037037 1.18518518519 -2.37037037037 3.55555555556 -5.33333333333
-1.0 -0.25 -1.0 0.0 0.0 0.0 0.0 -0.0
-1.0 -0.25 -0.75 0.482747409571 0.120686852393 0.362060557178 0.615384615385 -0.784464540553
